股票代码,股票简称,最新价,最新涨跌幅,所属同花顺行业,主力资金流向[20260402],最新dde大单净额,所属概念,总股本[20260415],市盈率(pe)[20260415],主力买入金额[20260402],主力卖出金额[20260402],market_code,code
688443.SH,智翔金泰,31.8,0.8243500317057755,医药生物-生物制品-其他生物制品,-5962425.399999999,-6167289.800,创新药;西部大开发;沪股通;融资融券,366680000.00,-21.746,5638476.7,11600902.1,17,688443
920510.BJ,丰光精密,14.68,0.8241758241758188,机械设备-通用设备-金属制品,,,芯片概念;机器人概念;融资融券;专精特新;人形机器人;减速器;新能源汽车,184213929.00,-230.827,,,151,920510
920493.BJ,并行科技,150.5,0.8240101828900581,计算机-IT服务-IT服务Ⅲ,,,商业航天;数据中心;量子科技;算力租赁;在线教育;华为概念;阿里巴巴概念;华为昇腾;飞行汽车(eVTOL);智谱AI;华为鲲鹏;比亚迪概念;云计算;融资融券;数字经济;百度概念;长安汽车概念;低空经济;DeepSeek概念;AIGC概念;东数西算(算力),59709405.00,735.496,,,151,920493
301365.SZ,矩阵股份,30.66,0.8220979940808945,建筑装饰-建筑装饰-工程咨询服务,17347090.0,-1328023.800,AIGC概念;人工智能;创投;粤港澳大湾区;新型城镇化;2025年报预增;融资融券,180000000.00,60.125,37098175.0,19751085.0,33,301365
603617.SH,君禾股份,7.39,0.8185538881309633,机械设备-通用设备-其他通用设备,-2568950.0,1814879.000,跨境电商;水利;共同富裕示范区;人民币贬值受益;机器人概念,389811337.00,70.246,410410.0,2979360.0,17,603617
600703.SH,三安光电,12.32,0.8183306055646452,电子-光学光电子-LED,-196872555.0,28150503.000,MicroLED概念;MiniLED;汽车芯片;第三代半导体;先进封装;AI眼镜;芯片概念;消费电子概念;小米概念;商业航天;共封装光学(CPO);卫星导航;苹果概念;5G;无人驾驶;比亚迪概念;光伏概念;数据中心;华为汽车;新能源汽车;充电桩;数字经济;福建自贸区;海峡两岸;金属回收;同花顺漂亮100;沪股通;融资融券,4989018727.00,520.294,192953065.0,389825620.0,17,600703
002755.SZ,奥赛康,16.03,0.8176100628930867,医药生物-化学制药-化学制剂,-7670388.200000003,-312730.800,创新药;仿制药一致性评价;幽门螺杆菌概念;流感;医药电商;融资融券;深股通,928160351.00,49.969,53195336.0,60865724.2,33,002755
603213.SH,镇洋发展,13.6,0.8154188287620417,基础化工-化学原料-氯碱,-3708371.5,1658391.000,消毒剂;共同富裕示范区;国企改革;氢能源;石墨烯;工业互联网;沪股通;股权转让(并购重组),441972355.00,88.961,0.0,3708371.5,17,603213
920599.BJ,同力股份,18.59,0.8134490238611636,机械设备-工程机械-工程机械Ⅲ,,,高股息精选;工业互联网;融资融券;回购增持再贷款概念;无人驾驶;西部大开发,462525000.00,10.244,,,151,920599
688192.SH,迪哲医药,58.38,0.8116042134346503,医药生物-化学制药-化学制剂,-15196392.2,12503497.200,创新药;沪股通;融资融券,465165842.00,-35.543,28131771.8,43328164.0,17,688192
300727.SZ,润禾材料,33.6,0.8100810081008195,基础化工-化学制品-有机硅,-4887285.0,5445506.000,液冷服务器;有机硅概念;染料;东数西算(算力);硅能源;医美概念;深股通,180136352.00,47.638,1595817.0,6483102.0,33,300727
000581.SZ,威孚高科,21.16,0.8099094807051058,汽车-汽车零部件-底盘与发动机系统,-20392121.0,154525.700,汽车热管理;新能源汽车;毫米波雷达;机器人概念;燃料电池;汽车电子;芯片概念;人形机器人;国企改革;汽车芯片;氢能源;参股券商;深股通;融资融券,966785693.00,13.317,3127052.0,23519173.0,33,000581
300338.SZ,ST开元,3.74,0.8086253369272304,社会服务-教育-教育Ⅲ,-5788120.0,1658068.000,ST板块;职业教育;虚拟电厂;储能;在线教育;元宇宙;百度概念;虚拟数字人;钠离子电池;ChatGPT概念,402624692.00,-17.789,955062.0,6743182.0,33,300338
002919.SZ,名臣健康,19.98,0.8072653884964689,传媒-游戏-游戏Ⅲ,-1134035.0,29494.000,虚拟现实;网络游戏;元宇宙;手机游戏;抖音概念(字节概念),266526066.00,93.864,2342229.0,3476264.0,33,002919
301261.SZ,恒工精密,77.46,0.806871421134813,机械设备-通用设备-金属制品,-2114091.0,500700.000,减速器;人形机器人;工业母机;机器人概念;专精特新;高端装备;创投;京津冀一体化;深股通;融资融券,87890196.00,65.316,5222904.0,7336995.0,33,301261
601298.SH,青岛港,8.77,0.8045977011494286,交通运输-港口航运-港口,-3297877.0,8299890.000,中韩自贸区;同花顺中特估100;航运概念;高股息精选;国企改革;中俄贸易概念;一带一路;DeepSeek概念;区块链;华为概念;融资融券;沪股通,6491100000.00,10.799,1917841.0,5215718.0,17,601298
301298.SZ,东利机械,16.29,0.8044554455445483,汽车-汽车零部件-其他汽车零部件,38514.0,-1443604.000,人民币贬值受益;高铁;新能源汽车;新型工业化;减速器;机器视觉;融资融券,146800000.00,35.395,1347981.0,1309467.0,33,301298
300684.SZ,中石科技,55.18,0.8037997807818738,电子-电子化学品-电子化学品Ⅲ,-32192483.0,-2730198.000,共封装光学(CPO);富士康概念;液冷服务器;AI PC;同花顺果指数;苹果概念;汽车电子;5G;消费电子概念;无线充电;数据中心;小米概念;汽车热管理;MR(混合现实);比亚迪概念;智能座舱;新能源汽车;2025年报预增;无人机;华为概念;光伏概念;虚拟现实;充电桩;储能;石墨烯;一带一路;京津冀一体化;深股通,299509223.00,49.246,23132081.0,55324564.0,33,300684
688061.SH,灿瑞科技,32.66,0.802469135802463,电子-半导体-模拟芯片设计,-1598379.0699999998,-49402.030,MCU芯片;先进封装;芯片概念;消费电子概念;小米概念;传感器;无人机;新能源汽车;机器人概念;融资融券,114889391.00,-64.304,1277342.87,2875721.94,17,688061
603416.SH,信捷电气,50.3,0.8016032064128228,机械设备-自动化设备-机器人,-2647016.0,2369367.000,新型工业化;人形机器人;机器人概念;机器视觉;融资融券;沪股通,157138633.00,32.905,3810187.0,6457203.0,17,603416
688339.SH,亿华通,25.18,0.8006405124099251,电力设备-电池-其他电池,-7808444.5,-4980022.870,燃料电池;储能;专精特新;氢能源;京津冀一体化;股权转让(并购重组);沪股通;融资融券,240532081.00,-9.640,23667180.9,31475625.4,17,688339
920571.BJ,国航远洋,10.08,0.8000000000000007,交通运输-港口航运-航运,,,碳交易;福建自贸区;低空经济;海峡两岸;航运概念;融资融券;人民币贬值受益,555407453.00,202.014,,,151,920571
002441.SZ,众业达,10.08,0.8000000000000007,电力设备-电网设备-输变电设备,-4291161.0,2751019.000,智能电网;风电;充电桩;核电;新能源汽车;机器人概念;宁德时代概念;数据中心;物联网;数字经济;职业教育;深股通;融资融券,544543609.00,22.752,322414.0,4613575.0,33,002441
300703.SZ,创源股份,20.2,0.7984031936127752,轻工制造-家居用品-文娱用品,-730523.0,1695099.000,IP经济(谷子经济);文化传媒概念;体育产业;托育服务;人工智能;三胎概念;跨境电商;宠物经济;共同富裕示范区;人民币贬值受益;国企改革;一带一路;绿色电力;深股通,180391840.00,34.310,2879513.0,3610036.0,33,300703
605086.SH,龙高股份,34.12,0.7976366322008744,基础化工-非金属材料-非金属材料Ⅲ,966221.0,-1626326.000,海峡两岸;创投;国企改革;锂电池概念;沪股通;股权转让(并购重组),179200000.00,50.414,1417721.0,451500.0,17,605086
600693.SH,东百集团,11.38,0.7971656333038232,商贸零售-零售-百货零售,10487999.0,11727355.000,免税店;福建自贸区;旅游概念;物业管理;海峡两岸;IP经济(谷子经济);跨境电商;冷链物流;数字经济;统一大市场;阿里巴巴概念;沪股通,869846246.00,216.307,22583691.0,12095692.0,17,600693
301067.SZ,显盈科技,34.15,0.796930342384876,电子-消费电子-消费电子零部件及组装,248978.0,-670942.000,AI眼镜;机器人概念;消费电子概念;无人机;无线充电;低空经济;卫星导航;粤港澳大湾区;铜缆高速连接;融资融券,97236000.00,-2256.167,1866165.0,1617187.0,33,301067
300778.SZ,新城市,12.65,0.7968127490039811,建筑装饰-建筑装饰-工程咨询服务,-1040748.0,-1387356.000,新型城镇化;水利;垃圾分类;粤港澳大湾区;智慧城市;低空经济;华为概念;地下管网;乡村振兴;换电概念;绿色电力,203659642.00,-97.991,1907066.0,2947814.0,33,300778
920204.BJ,沪江材料,15.19,0.7962840079628348,轻工制造-包装印刷-包装,,,PET铜箔;专精特新;融资融券;光伏概念;锂电池概念;核污染防治,94287797.00,61.990,,,151,920204
301023.SZ,奕帆传动,40.54,0.7956240676280465,电力设备-电机-电机Ⅲ,298173.0,4000046.400,减速器;人形机器人;机器人概念;专精特新;储能;光伏概念;特高压;股权转让(并购重组);融资融券,78166650.00,40.746,1131998.0,833825.0,33,301023
600993.SH,马应龙,25.36,0.7949125596184391,医药生物-中药-中药Ⅲ,-4100626.0,1892177.000,医药电商;仿制药一致性评价;民营医院;眼科医疗;创新药;基因测序;数字经济;沪股通;融资融券,431053891.00,16.364,2954996.0,7055622.0,17,600993
600869.SH,远东股份,15.22,0.7947019867549735,电力设备-电网设备-线缆部件及其他,55878885.0,6757058.000,光纤概念;超导概念;铜缆高速连接;可控核聚变;PET铜箔;商业航天;芯片概念;液冷服务器;特高压;柔性直流输电;核电;光伏概念;海工装备;高端装备;军工;无人机;数据中心;军民融合;智能电网;特斯拉概念;雅下水电概念;固态电池;宁德时代概念;新能源汽车;东数西算(算力);锂电池概念;低空经济;人形机器人;华为概念;充电桩;机器人概念;储能;风电;回购增持再贷款概念;智慧城市;独角兽概念;钠离子电池;人工智能;西部大开发;DeepSeek概念;阿里巴巴概念;参股银行;沪股通;融资融券,2219352746.00,151.097,267527739.0,211648854.0,17,600869
002015.SZ,协鑫能科,17.79,0.7932011331444792,公用事业-电力-新能源发电,-137887630.0,-48110466.000,虚拟电厂;华为数字能源;碳交易;生物质能发电;绿色电力;抽水蓄能;智能电网;碳中和;光伏概念;风电;储能;换电概念;充电桩;算力租赁;数据中心;高压快充;东数西算(算力);蚂蚁集团概念;锂电池概念;水利;英伟达概念;区块链;华为概念;百度概念;动力电池回收;数字经济;宁德时代概念;长三角一体化;新能源汽车;融资融券;深股通,1623324614.00,28.419,391812050.0,529699680.0,33,002015
000429.SZ,粤高速A,12.71,0.7930214115781239,交通运输-公路铁路运输-高速公路,4290541.0,1084715.000,高股息精选;参股券商;国企改革;深股通;粤港澳大湾区;融资融券,2090806126.00,14.753,8358219.0,4067678.0,33,000429
601100.SH,恒立液压,105.68,0.7916070577014903,机械设备-工程机械-工程机械Ⅲ,-21768242.0,42531462.000,同花顺出海50;高端装备;中国AI 50;同花顺漂亮100;沪股通;融资融券,1340820992.00,50.925,158271321.0,180039563.0,17,601100
688581.SH,安杰思,56.05,0.7912245998921017,医药生物-医疗器械-医疗耗材,492136.80000000005,-730658.380,医疗器械概念;人民币贬值受益;机器人概念;沪股通;融资融券,81122079.00,20.406,2081139.5,1589002.7,17,688581
002135.SZ,东南网架,7.65,0.7905138339921014,建筑装饰-建筑装饰-专业工程,-14269861.0,6246630.000,装配式建筑;新型城镇化;PPP概念;养老概念;雄安新区;光伏建筑一体化;绿色电力;体育产业;乡村振兴;一带一路;储能;光伏概念;低空经济;可控核聚变;深股通;融资融券,1115521300.00,125.706,35350310.0,49620171.0,33,002135
601116.SH,三江购物,14.06,0.7885304659498295,商贸零售-零售-百货零售,-3197157.3000000007,1963317.000,阿里巴巴概念;共同富裕示范区;预制菜;冷链物流;沪股通;融资融券,547678400.00,50.441,9186377.7,12383535.0,17,601116
603608.SH,天创时尚,11.51,0.7880910683012247,纺织服饰-服装家纺-鞋帽及其他,-3968986.0,8535514.000,C2M概念;抖音概念(字节概念);AIGC概念;粤港澳大湾区;网红经济;跨境电商;股权转让(并购重组);摘帽,419736181.00,-693.371,6153715.0,10122701.0,17,603608
920123.BJ,芭薇股份,12.79,0.7880220646178066,美容护理-美容护理-化妆品,,,融资融券;医美概念;合成生物;DeepSeek概念,111540000.00,36.360,,,151,920123
000596.SZ,古井贡酒,106.18,0.7878500237304343,食品饮料-白酒-白酒Ⅲ,35736050.0,10154836.000,白酒概念;国企改革;深股通;融资融券,528600000.00,10.630,88976910.0,53240860.0,33,000596
300381.SZ,溢多利,6.41,0.7861635220125758,医药生物-化学制药-原料药,1471029.0,1279804.000,维生素;合成生物;NMN概念;横琴新区;可降解塑料;粤港澳大湾区,491061461.00,129.682,3131067.0,1660038.0,33,300381
003035.SZ,南网能源,7.71,0.784313725490191,公用事业-电力-电能综合服务,-25037050.0,-4710330.000,虚拟电厂;智能电网;华为数字能源;绿色电力;风电;光伏概念;碳中和;固废处理;央企国企改革;建筑节能;国企改革;乡村振兴;融资融券;深股通,3787878787.00,84.287,39515330.0,64552380.0,33,003035
300238.SZ,冠昊生物,15.43,0.7838014369692959,医药生物-医疗器械-医疗耗材,846385.6999999993,4704119.500,细胞免疫治疗;医美概念;医疗器械概念;生物疫苗;创新药;眼科医疗;创投;专精特新;同花顺新质50,265155701.00,168.050,13039705.2,12193319.5,33,300238
002119.SZ,康强电子,21.88,0.7830492860432895,电子-半导体-半导体材料,8580502.0,14957654.200,存储芯片;先进封装;芯片概念;专精特新;自由贸易港;核电;深股通;融资融券,375284000.00,70.500,21537436.0,12956934.0,33,002119
600273.SH,嘉化能源,9.03,0.7812499999999832,基础化工-化学制品-其他化学制品,-524566.0,1596080.000,消毒剂;回购增持再贷款概念;长三角一体化;碳中和;氢能源;高股息精选;燃料电池;光伏概念;储能;沪股通;融资融券,1311309122.00,11.988,4648341.0,5172907.0,17,600273
920101.BJ,志高机械,34.97,0.7780979827089222,机械设备-工程机械-工程机械Ⅲ,,,光伏概念;专精特新;高铁;中俄贸易概念;水利;新股与次新股;融资融券,89148174.00,27.356,,,151,920101
603102.SH,百合股份,41.54,0.7763221737020871,食品饮料-食品加工制造-其他食品,1101693.0,-1246184.000,宠物经济;NMN概念;三胎概念;维生素,64000000.00,20.143,1737741.0,636048.0,17,603102
920856.BJ,浩淼科技,13.0,0.7751937984496097,机械设备-专用设备-其他专用设备,,,参股银行;物联网;融资融券;机器人概念;一带一路;无人驾驶;无人机;专精特新,95126628.00,51.372,,,151,920856
600517.SH,国网英大,6.51,0.7739938080495329,非银金融-多元金融-多元金融Ⅲ,-23095239.0,2464940.100,特高压;智能电网;钒电池;碳交易;储能;碳中和;央企国企改革;国企改革;物联网;参股券商;期货概念;信托概念;沪股通;融资融券,5718435744.00,12.505,6727395.0,29822634.0,17,600517
688739.SH,成大生物,24.74,0.7739307535641455,医药生物-生物制品-疫苗,-9057.610000000335,1430174.360,流感;生物疫苗;重组蛋白;融资融券;沪股通,416450000.00,74.867,3323297.8,3332355.41,17,688739
002121.SZ,科陆电子,7.83,0.7722007722007787,电力设备-电网设备-电气自控设备,-27745906.0,4294071.600,虚拟电厂;电力物联网;智能电网;充电桩;储能;锂电池概念;绿色电力;新能源汽车;一带一路;机器人概念;深股通;融资融券,1660816688.00,-83.247,11435281.0,39181187.0,33,002121
688132.SH,邦彦技术,17.01,0.770142180094802,国防军工-军工电子-军工电子Ⅲ,5092.520000000019,1340287.920,AI智能体;DeepSeek概念;信创;网络安全;军工信息化;数据安全;虚拟数字人;云计算;军工;专精特新;军民融合;数据中心;AI应用;融资融券,152225204.00,-12.193,291564.0,286471.48,17,688132
920855.BJ,浙江大农,15.72,0.7692307692307756,机械设备-通用设备-其他通用设备,,,专精特新;融资融券;人民币贬值受益,74733333.00,27.199,,,151,920855
002186.SZ,全聚德,10.48,0.7692307692307699,社会服务-旅游及酒店-餐饮,1672907.0,1005897.000,预制菜;白酒概念;网红经济;IP经济(谷子经济);超级品牌;职业教育;NFT概念;雄安新区;京津冀一体化;国企改革,306921588.00,92.168,2082939.0,410032.0,33,002186
002587.SZ,奥拓电子,6.55,0.7692307692307665,电子-光学光电子-LED,-24375562.0,1648245.000,MiniLED;足球概念;MicroLED概念;智慧灯杆;柔性屏(折叠屏);虚拟现实;体育产业;物联网;人脸识别;MR(混合现实);粤港澳大湾区;智慧城市;华为概念;5G;消费电子概念;语音技术;机器人概念;元宇宙;专精特新;抖音概念(字节概念);人工智能;数字经济;在线教育;腾讯概念;区块链;信创;智慧政务;苹果概念;互联网金融;虚拟数字人;AIGC概念;华为鲲鹏;广东自贸区;旅游概念;英伟达概念;ChatGPT概念;AI应用,651544156.00,202.071,10573288.0,34948850.0,33,002587
